Date,Part Number,serialNumber,typeName,stationNumber,stationDescription,Faulire Code,Failure Description,Defect,failureDetails,Action Code,Material Code,Material Desc,partClass
12/5/2024 0:00,20082481,2049245,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Missing pemnuts ..., Replace Component/NCR,20069443,"SIDE PANEL, DSM MINI PIB MOUNT",Sheet Metal
12/9/2024 0:00,20063066,2049268,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Phase-Mag failed at RF-Test. Replace Phase-Mag Detector., Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
12/9/2024 0:00,20063637,2050196,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Fan was damaged, received from vendor.", Replace Component/NCR,10007335,"FAN,119x119X25,24VDC,173m3/h,TERMS",Fan
12/9/2024 0:00,20079159,2450001,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,"Per Test Technician Joey, the PCB Assy is out of spec. Replace PCB ASSY.", Replace Component/NCR,10010392,PCB ASSY PHASEMAG VHF SIGN COND NON-REF,Others
12/9/2024 0:00,20105342,2040802,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged HW,Received enclosure as it is from vendor damaged on the fan side of the panel., Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
12/9/2024 0:00,20116265,2039634,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Misalignments received from vendor., Replace Component/NCR,,,Sheet Metal
12/9/2024 0:00,853-040482-682,2040809,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,failed Hi-Pot test., Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
12/10/2024 0:00,20031907,2241034,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective TEST B3 Vphase1-RF-ON OUT OF SPEC., Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
12/10/2024 0:00,20031907,2241042,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective Vphase1-RF-ON test b3 out of spec., Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
12/10/2024 0:00,20063066,2049265,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Phase-Mag Detector failed at RF-Test. Replace Phase-Mag Detector., Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
12/10/2024 0:00,20063637,2050196,Test,NPI-T03,NPI Test Bench,Document,OMS/TP/Others,Incorrect HW,Unable calibration R12 when RF on., Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,Others
12/10/2024 0:00,20079159,2450002,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,"Per Test technician Joey, need to replace the bottom board, failed C5.", Replace Component/NCR,10010396,RF SAMPLE PCB ASSY 400kHz,Others
12/10/2024 0:00,20086219-002,2040772,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF. C1 noise., Replace Component/NCR,20087505,CVMX-3000AC/8-BUAA,Capacitor
12/10/2024 0:00,20086219-002,2040774,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,The Crews set belong to Cable are missing ..., Replace Component/NCR,10010539,"CABLE,MOLDED,USB2.0,FEM-ST,MALE-RA,14IN",Cables & Cable Assy's
12/10/2024 0:00,20105342,2040806,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,MISSING SILK SCREEN NUMBER/LATTER, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
12/11/2024 0:00,10003939,2048285,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Controller PCB (should not have relay), Replace Component/NCR,,,Controller PCBA
12/11/2024 0:00,20031909,2440026,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective C11. Voltage is out of spec range at 3000w., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/11/2024 0:00,20081539,2040794,Assembly,2-A,SIRF Assembly Bench,Assembly,Station Issues,Damaged Parts,1 Side the conecctor of cable was broken ., Replace Component/NCR,20033360,"CA,PHASE MAG,320mm",Cables & Cable Assy's
12/11/2024 0:00,20116265,2039633,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Defects received from vendor., Replace Component/NCR,,,Others
12/12/2024 0:00,20031910,2449002,Assembly,5-D,AMAT Bench,Components,Component Failures,PCB Failure,"PCB defective, please replace. Readings with open and short terminations not in spec", Replace Component/NCR,,,Controller PCBA
12/12/2024 0:00,20069401,2049239,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,The power reflect too high., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
12/12/2024 0:00,20069401,2049240,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,The power reflect too high., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
12/12/2024 0:00,20081539,2040794,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Impedance failed Capacitor C2. Replace Capacitor C2., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
12/12/2024 0:00,20082481,2049246,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Cap1 got noise and out of tuning range. at 2000W reading 52.3%. should be:63%. Need Replace Cap1,Open Match to Investigate,20064130,CVUN-1500AC/4-JHJL-Z1,Capacitor
12/13/2024 0:00,20063066,2049272,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,chassis due to scratched, Replace Component/NCR,20050897,"ENCL,40Mhz RFM",Sheet Metal
12/13/2024 0:00,20082481,2049249,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Dent, Replace Component/NCR,20069332,"CHASSIS, MDP MINI PIB MOUNT",Sheet Metal
12/13/2024 0:00,20116265,2039635,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Missalignment ., Replace Component/NCR,,,Sheet Metal
12/14/2024 0:00,20031907,2240917,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective R67 cap is shorted out. Reading is at -13.2940V, Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
12/14/2024 0:00,20116266,2038505,Test,1-CT,Flex Test Bench,Burned,at RF testing,Replace Component,R.F In put cable Ached during R.F testing, Replace Component/NCR,20077950,"CABLE ASSY,LF INPUT,7-16 F(BH)-M(RA)",Others
12/14/2024 0:00,20116266,2048290,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Defect, received from vendor.", Replace Component/NCR,,,Others
12/14/2024 0:00,20116266,2048294,Assembly,2-A,SIRF Assembly Bench,Assembly,Station Issues,Fixture/Others,The screw is stuck in standoff ..., Replace Component/NCR,20077867,"PLATE,LF INPUT INTLK ACTUATOR",Others
12/16/2024 0:00,20031909,2440035,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective and unstable R60 cap. Will NOT stay in the spec range., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/16/2024 0:00,20031909,2440036,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective R2. Will not adjust to spec range. Reading is at 4.1825V S/B 2.554V. Stuck, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/16/2024 0:00,20069401,2051767,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Reflected Power read out 400V/400W . Recommend replace Phase-Mag, Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
12/17/2024 0:00,20031909,2440023,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,"Defective R2 cap, reading is stuck at 4.216V with 3000W of RF power turned on. Could not adjust to spec range.", Replace Component/NCR,,,Phase Mag
12/17/2024 0:00,20031909,2440045,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,"Defective C11 cap is max out at .9029V with 3000W, Rf power turned on. Voltage is far from spec range.", Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/19/2024 0:00,20068907,2038507,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Rf Dip switches on Phase mag are error signals., Replace Component/NCR,20079159,ASSY PMD 400KHz GND-ISO CAL MOD 1,Phase Mag
12/20/2024 0:00,20069401,2051768,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Impedance Failed C2 out of spec. Replace Capacitor C2., Replace Component/NCR,20064129,CVUN-500AC/8-JHJL-Z1,Capacitor
12/20/2024 0:00,20088206,2052808,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Impedance failed Capacitor C2 out of spec. replace Capacitor C2., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
12/21/2024 0:00,20069401,2055934,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,DUE TO SCRATCHED, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
12/22/2024 0:00,20069401,2055936,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Analog output readout -0.00 need replace PCB Analog Interface, Replace Component/NCR,20067081,PCBA ANALOG INTERFACE PVD MATCH,Others
12/23/2024 0:00,20116266,2048292,Test,1-CT,Flex Test Bench,C Curves,Failure,Replace Capacitor,fail attenuation tunning out of range, Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
12/24/2024 0:00,20105342,2054011,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,PhaseMag Daughter PCB received as it is from vendor with component part lying out of posotion ., Replace Component/NCR,10009592,PCB ASSY PHASEMAG DAUGHTER BOARD,Others
12/27/2024 0:00,10003939,2056456,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Chassis not aligned, Replace Component/NCR,10004278,Housing Flex 45,Sheet Metal
12/27/2024 0:00,20031909,2440031,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective R2. Will not adjust to spec range. Reading is at 4.1320V., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/27/2024 0:00,20031909,2440032,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C5,Defective R59. Will not adjust to spec range. reading is at -0.0650V, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/30/2024 0:00,20069401,2056489,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Rf failed Reflected high at 200W/200W Recommend replace Phase-Mag Detector., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
12/30/2024 0:00,20114754,2056409,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,screw breaks while installing., Replace Component/NCR,,,Others
12/30/2024 0:00,20114754,2056409,Test,NPI-T03,NPI Test Bench,Document,OMS/TP/Others,Incorrect HW,"Unable Flash firmware, need replace PM", Replace Component/NCR,,,Phase Mag
12/31/2024 0:00,20083163,2056434,Test,NPI-T03,NPI Test Bench,Document,OMS/TP/Others,Incorrect HW,"Match no homing, need replace control PCB", Replace Component/NCR,10007217,PCB ASSY MATCH CONTROLLER V1.2.3,Controller PCBA
12/31/2024 0:00,20088206,2055559,Assembly,4-D,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,thread too small, Replace Component/NCR,,,Capacitor
12/31/2024 0:00,20128071,2056455,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,"Replace PCBA, MNC Ethernet. Failed at Non-RF test.", Replace Component/NCR,,,Controller PCBA
1/3/2025 0:00,20031909,2440017,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective C11 from vendor. Voltage is out of spec range. When 3000W of RF power is on. Reading is max out at 0.9240V, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
1/6/2025 0:00,20068907,2054012,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,The power reflect too high., Replace Component/NCR,20079159,ASSY PMD 400KHz GND-ISO CAL MOD 1,Phase Mag
1/6/2025 0:00,20079159,2452003,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,Top PCBA dip switch S1 is solder UPSIDE down. Per OMS, Replace Component/NCR,10010392,PCB ASSY PHASEMAG VHF SIGN COND NON-REF,Phase Mag
1/6/2025 0:00,20116266,2048292,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,The match cannot boot up and upload the FW., Replace Component/NCR,20069447,"PCBA, MNC ETHERNET",Controller PCBA
1/7/2025 0:00,20086219,2053513,Test,NPI-T03,NPI Test Bench,Document,OMS/TP/Others,Incorrect HW,"Unable calibration VPP, need replace VPP with p/n#20088128", Replace Component/NCR,20088128,"PCBA, VPP, LF, HV",V/I Probe
1/7/2025 0:00,20086219,2053522,Test,NPI-T03,NPI Test Bench,Document,OMS/TP/Others,Incorrect HW,"Unable calibration vpp, need replace", Replace Component/NCR,20088128,"PCBA, VPP, LF, HV",V/I Probe
1/7/2025 0:00,20132462,2056516,Assembly,4-D,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,broken, Replace Component/NCR,10009042,"CA,RF INTLK,W/THERMOSTAT",Cables & Cable Assy's
1/8/2025 0:00,20086219,2053519,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,C2 lubricate too noise., Replace Component/NCR,10000715-008,CVMX-1000AC/15-BUAA,Capacitor
1/9/2025 0:00,20031909,2440014,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective C11 cap from vendor. Voltage is at 0.9231V and out of spec range., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
1/9/2025 0:00,20063066,2059585,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged HW,Cosmetic defects from Vendor ., Replace Component/NCR,20050524,"COVER,40Mhz RFM",Sheet Metal
1/9/2025 0:00,20079159,2502001,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,"Per Henry La, need to replace the Bottom PCBA & Center Conductor.", Replace Component/NCR,10010396,RF SAMPLE PCB ASSY 400kHz,Others
1/9/2025 0:00,20079159,2502001,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,"Per Henry La, need to replace the Bottom PCBA & Center Conductor.", Replace Component/NCR,20034290,CENTER CONDUCTOR W/ 1.9MM HOLE,Others
1/9/2025 0:00,20116266,2059618,Test,2- CT,Test Bench,Components,Component Failures,PCB Failure,Replace PCB Ethernet Failed., Replace Component/NCR,20069447,"PCBA, MNC ETHERNET",Controller PCBA
1/10/2025 0:00,20068907,2054013,OQA Inspection,2-Jan,Quality Outgoing Inspection,Hardware,Loose/Missing/Damage/Incorrect P/N,Loose Screws,Loose screw.,Fix Discrepancy,,,Match
1/10/2025 0:00,20071327,2058530,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Vpp cannot tune @ 2400W/3.00V the reading 1.89V Suggest replace Vpp Probe., Replace Component/NCR,10009086,PCB ASSY VOLTAGE PROBE PROX SENSOR,V/I Probe
1/10/2025 0:00,20071327,2058532,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,Failed Vpp, Replace Component/NCR,10009086,PCB ASSY VOLTAGE PROBE PROX SENSOR,V/I Probe
1/10/2025 0:00,20116266,2056454,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace C41 failed at Non-RF Test., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
1/11/2025 0:00,20105342,2056444,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Chassis damaged, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
1/14/2025 0:00,20062704,2051787,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Hole is not correct received from the vendor., Replace Component/NCR,200063000,"ENCL,RFM,10KW+DC",Sheet Metal
1/14/2025 0:00,20071327,2058537,Assembly,4-D,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Defective VPP Probe. out of spec, Replace Component/NCR,10009086,PCB ASSY VOLTAGE PROBE PROX SENSOR,Others
1/14/2025 0:00,20114640,2062630,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Received Fan as it is from vendor one broken and the other wont spin too tight., Replace Component/NCR,10010188,"FAN,119x38,24VDC/11W,237m3/H,4184NXH",Fan
1/14/2025 0:00,20116265,2056503,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Greenstone broken, Replace Component/NCR,,,Others
1/15/2025 0:00,20031909,2450057,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective C11 from vendor. Voltage is too low and out spec range. When Rf is turn on at 3000W. Reading .09469V, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
1/15/2025 0:00,20031909,2450068,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,Defective C11 from vendor. voltage is too low and out spec range. When Rf is turn on at 3000W. Reading .09335V, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
1/16/2025 0:00,20031907,1714017,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,This PMD was originally calibrated on 3-27-2017. Center conductor is burnt by RF power., Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
1/16/2025 0:00,20105342,2062553,Assembly,4-D,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,received part from vendor with discoloration/tarnish, Replace Component/NCR,20069013,"CONN,RF,PLUG,S25-SPECIAL",Others
1/16/2025 0:00,20116266,2059618,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Short cap reject, Cap out of range>170 pf.", Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
1/20/2025 0:00,20031907,2230357,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C5,"Defective Top PCB, could not meet spec range.", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
1/20/2025 0:00,20063066,2064660,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Analog interface PCB failed., Replace Component/NCR,20032815,PCB ASSY ANALOG INTERFACE,Others
1/20/2025 0:00,20071327,2062636,OQA Inspection,2-Jan,Quality Outgoing Inspection,Hardware,Loose/Missing/Damage/Incorrect P/N,Loose Screws,Loose screw on the connector,Fix Discrepancy,,,Others
1/20/2025 0:00,20071327,2062637,Test,3AT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,RF failed Reflected high 150W suggest Replace Phase-Mag Detector, Replace Component/NCR,10009897,ASSY PMD 13.56MHZ GND-REF CAL,Phase Mag
1/20/2025 0:00,20105342,2062562,Assembly,4-D,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Scratches, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
1/20/2025 0:00,20105342,2062563,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Chassie due to missing pem nut, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
1/22/2025 0:00,20031907,2230501,Calibration,PMD Station,PMD Station,Components,Component Failures,Damaged Parts,"Defective R59 cap. From vendor, Unstable and will not meet spec.", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
1/22/2025 0:00,20031907,2420010,Calibration,PMD Station,PMD Station,Components,Component Failures,PCB Failure,"From vendor, defective bottom PCBA. Voltage is way too low and far from spec range.", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
